"Yr","Seas","FltSvy","Gender","Part","Ageerr","Lbin_lo","Lbin_hi","Nsamp","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21"
2018,7,2,1,0,1,10,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,1,0,1,12,12,11,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,1,0,1,14,14,14,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,1,0,1,16,16,15,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,1,0,1,18,18,11,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,1,0,1,20,20,18,0,0,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,1,0,1,22,22,12,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,1,0,1,24,24,21,0,0,5,2,4,1,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,4,1,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0
2018,7,2,1,0,1,26,26,16,0,0,3,2,1,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,1,0,1,28,28,25,0,0,2,2,0,7,7,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,7,7,2,3,1,1,0,0,0,0,0,0,0,0,0,0
2018,7,2,1,0,1,30,30,30,0,0,1,0,4,3,11,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,11,6,1,1,3,0,0,0,0,0,0,0,0,0,0
2018,7,2,1,0,1,32,32,37,0,0,0,1,0,4,7,11,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,11,4,2,4,4,0,0,0,0,0,0,0,0,0
2018,7,2,1,0,1,34,34,32,0,0,0,0,1,2,1,6,6,5,4,0,1,3,2,0,0,0,0,0,1,0,0,0,0,1,2,1,6,6,5,4,0,1,3,2,0,0,0,0,0,1
2018,7,2,1,0,1,36,36,29,0,0,0,0,1,3,2,4,4,3,4,4,2,0,1,0,1,0,0,0,0,0,0,0,0,1,3,2,4,4,3,4,4,2,0,1,0,1,0,0,0,0
2018,7,2,1,0,1,38,38,20,0,0,0,0,0,0,0,0,2,1,3,1,4,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,1,4,4,1,2,1,0,0,0,1
2018,7,2,1,0,1,40,40,31,0,0,0,0,0,0,3,1,0,4,7,4,2,0,4,2,2,0,1,0,1,0,0,0,0,0,0,3,1,0,4,7,4,2,0,4,2,2,0,1,0,1
2018,7,2,1,0,1,42,42,16,0,0,0,0,0,0,0,1,0,1,2,3,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,3,2,2,3,1,0,0,1,0,0
2018,7,2,1,0,1,44,44,27,0,0,0,0,0,0,0,0,1,1,3,1,3,5,3,4,3,0,0,0,3,0,0,0,0,0,0,0,0,1,1,3,1,3,5,3,4,3,0,0,0,3
2018,7,2,1,0,1,46,46,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,4,2,0,1,1
2018,7,2,1,0,1,48,48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,5
2018,7,2,1,0,1,50,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2018,7,2,1,0,1,52,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,7,2,1,0,1,12,12,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,1,0,1,16,16,5,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,1,0,1,18,18,16,0,0,3,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,1,0,1,20,20,10,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,1,0,1,22,22,14,0,0,0,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,1,0,1,24,24,24,0,0,1,8,9,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,1,0,1,26,26,18,0,0,3,1,4,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,1,0,1,28,28,28,0,0,1,2,8,8,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,8,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,1,0,1,30,30,22,0,0,1,1,1,3,5,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,4,1,4,2,0,0,0,0,0,0,0,0,0,0
2019,7,2,1,0,1,32,32,52,0,0,0,0,3,3,9,23,6,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,9,23,6,4,2,0,1,0,1,0,0,0,0,0,0
2019,7,2,1,0,1,34,34,40,0,0,0,2,1,1,8,8,5,3,4,2,3,1,0,2,0,0,0,0,0,0,0,0,2,1,1,8,8,5,3,4,2,3,1,0,2,0,0,0,0,0
2019,7,2,1,0,1,36,36,35,0,0,0,0,1,0,4,2,6,6,0,3,0,4,4,2,2,0,1,0,0,0,0,0,0,1,0,4,2,6,6,0,3,0,4,4,2,2,0,1,0,0
2019,7,2,1,0,1,38,38,22,0,0,0,0,0,0,2,6,4,1,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,6,4,1,3,3,1,0,1,0,0,0,0,0,1
2019,7,2,1,0,1,40,40,21,0,0,0,0,0,0,1,2,0,2,4,1,1,0,4,1,2,1,1,0,1,0,0,0,0,0,0,1,2,0,2,4,1,1,0,4,1,2,1,1,0,1
2019,7,2,1,0,1,42,42,17,0,0,0,0,0,0,0,0,1,2,2,3,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,3,1,3,1,2,1,0,0,0,1
2019,7,2,1,0,1,44,44,14,0,0,0,0,0,0,0,0,1,1,1,2,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,3,4,0,1,0,0,0,0
2019,7,2,1,0,1,46,46,20,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,5,1,0,0,1,2
2019,7,2,1,0,1,48,48,15,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,4,2,2,2,1
2019,7,2,1,0,1,50,50,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,1,0
2019,7,2,1,0,1,52,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1982,7,2,2,0,1,10,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,2,2,0,1,12,12,14,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,2,2,0,1,14,14,12,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,2,2,0,1,16,16,11,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,2,2,0,1,18,18,12,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,2,2,0,1,20,20,15,0,0,2,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,2,2,0,1,22,22,15,0,0,0,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,2,2,0,1,24,24,13,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,2,2,0,1,26,26,16,0,0,0,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,2,2,0,1,28,28,19,0,0,0,0,2,5,4,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,5,4,5,0,0,1,0,1,1,0,0,0,0,0,0,0
1982,7,2,2,0,1,30,30,24,0,0,0,0,0,3,2,6,2,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,2,4,5,0,1,1,0,0,0,0,0,0,0
1982,7,2,2,0,1,32,32,16,0,0,0,0,0,0,3,1,3,1,1,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,3,1,1,2,1,2,0,0,0,1,0,1,0
1982,7,2,2,0,1,34,34,8,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,0,0,0,0,0,0
1982,7,2,2,0,1,36,36,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
1982,7,2,2,0,1,38,38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1985,7,2,2,0,1,10,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,2,2,0,1,12,12,7,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,2,2,0,1,14,14,20,0,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,2,2,0,1,16,16,19,0,1,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,2,2,0,1,18,18,20,0,0,4,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,2,2,0,1,20,20,19,0,0,3,8,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1985,7,2,2,0,1,22,22,17,0,0,1,8,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1985,7,2,2,0,1,24,24,20,0,0,1,1,6,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,2,2,0,1,26,26,20,0,0,0,7,2,2,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0
1985,7,2,2,0,1,28,28,20,0,0,0,0,1,4,3,8,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,8,1,1,0,2,0,0,0,0,0,0,0,0,0
1985,7,2,2,0,1,30,30,16,0,0,0,0,0,3,4,1,4,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,1,4,0,1,0,2,0,1,0,0,0,0,0,0
1985,7,2,2,0,1,32,32,15,0,0,0,0,0,1,1,1,2,3,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,5,0,0,1,0,1,0,0,0,0,0
1985,7,2,2,0,1,34,34,17,0,0,0,0,0,0,0,0,4,1,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,3,2,2,0,0,0,0,0,0,0
1985,7,2,2,0,1,36,36,13,0,0,0,0,0,0,0,1,0,5,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,1,1,2,0,0,0,0,0,0
1985,7,2,2,0,1,38,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1992,7,2,2,0,1,10,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,2,2,0,1,12,12,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,2,2,0,1,14,14,9,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,2,2,0,1,16,16,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,2,2,0,1,18,18,7,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,2,2,0,1,20,20,16,0,0,0,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,2,2,0,1,22,22,22,0,0,0,0,12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,2,2,0,1,24,24,16,0,0,0,0,4,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,2,2,0,1,26,26,17,0,0,0,2,4,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1992,7,2,2,0,1,28,28,23,0,0,0,0,4,3,6,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,8,1,0,0,1,0,0,0,0,0,0,0,0,0
1992,7,2,2,0,1,30,30,14,0,0,0,0,0,2,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0
1992,7,2,2,0,1,32,32,15,0,0,0,0,0,0,2,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,4,2,0,0,0,0,0,0,0,0,0,0
1992,7,2,2,0,1,34,34,18,0,0,0,0,0,0,0,1,5,4,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,1,5,0,0,0,0,0,0,0,0
1992,7,2,2,0,1,36,36,13,0,0,0,0,0,0,0,0,1,3,2,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,1,0,0,2,0,0,0,0
1992,7,2,2,0,1,38,38,7,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0
1992,7,2,2,0,1,40,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1993,7,2,2,0,1,16,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,7,2,2,0,1,20,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,7,2,2,0,1,22,22,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,7,2,2,0,1,24,24,5,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,7,2,2,0,1,26,26,7,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,7,2,2,0,1,28,28,5,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1993,7,2,2,0,1,30,30,5,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
1993,7,2,2,0,1,32,32,8,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0
1993,7,2,2,0,1,34,34,8,0,0,0,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0
1993,7,2,2,0,1,36,36,10,0,0,0,0,0,0,0,0,1,0,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,0,0,2,0,0,0,0,0
1993,7,2,2,0,1,38,38,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1993,7,2,2,0,1,40,40,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1994,7,2,2,0,1,12,12,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,7,2,2,0,1,14,14,11,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,7,2,2,0,1,16,16,11,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,7,2,2,0,1,18,18,12,0,0,0,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,7,2,2,0,1,20,20,12,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,7,2,2,0,1,22,22,7,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,7,2,2,0,1,24,24,12,0,0,0,0,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1994,7,2,2,0,1,26,26,12,0,0,0,0,3,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1994,7,2,2,0,1,28,28,15,0,0,0,0,0,3,2,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,4,1,0,1,0,0,0,0,0,0,0,0
1994,7,2,2,0,1,30,30,12,0,0,0,0,0,0,1,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,1,0,0,0,0,0,0,0,0,0,0
1994,7,2,2,0,1,32,32,19,0,0,0,0,0,0,2,2,4,3,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,2,2,3,0,1,0,0,0,0,0,0
1994,7,2,2,0,1,34,34,16,0,0,0,0,0,0,0,1,2,5,2,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,2,5,2,2,0,0,0,2,0,0,0,1,1
1994,7,2,2,0,1,36,36,13,0,0,0,0,0,0,0,0,0,1,1,0,3,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,5,0,2,0,0,0,1,0
1994,7,2,2,0,1,38,38,11,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,1,0,0,1,0
1994,7,2,2,0,1,40,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1995,7,2,2,0,1,12,12,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,7,2,2,0,1,14,14,11,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,7,2,2,0,1,16,16,8,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,7,2,2,0,1,18,18,13,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,7,2,2,0,1,20,20,14,0,0,1,9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,7,2,2,0,1,22,22,12,0,0,0,3,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,7,2,2,0,1,24,24,15,0,0,0,1,6,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1995,7,2,2,0,1,26,26,15,0,0,0,0,3,3,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0
1995,7,2,2,0,1,28,28,15,0,0,0,0,0,2,0,4,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,3,1,1,0,1,0,0,0,0,0,0,0
1995,7,2,2,0,1,30,30,16,0,0,0,0,0,1,0,5,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,3,1,1,0,1,0,0,0,0,0,0,0
1995,7,2,2,0,1,32,32,15,0,0,0,0,0,0,2,2,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,3,0,0,1,0,0,0,0,0,0,0
1995,7,2,2,0,1,34,34,18,0,0,0,0,0,0,0,0,2,5,4,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1,0,4,1,1,0,0,0,0,0
1995,7,2,2,0,1,36,36,12,0,0,0,0,0,0,0,1,0,0,1,3,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,4,0,0,0,0,1,0
1995,7,2,2,0,1,38,38,8,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,1,0,0,0
1995,7,2,2,0,1,40,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
1995,7,2,2,0,1,42,42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1999,7,2,2,0,1,10,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,2,2,0,1,12,12,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,2,2,0,1,14,14,13,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
